Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
29/9/2014,Melbourne,14.4,23.6,0,9.4,11.4,N,56,WNW,NNW,17,31,45,34,1013.9,1010.7,1,NA,17.1,22.3,No,No
4/10/2014,Melbourne,9,26.5,0,3.8,11.2,N,72,N,N,33,35,42,29,1015.6,1011.7,NA,NA,19.3,25.6,No,No
5/10/2014,Melbourne,13.9,19.5,0,8.2,9.1,S,39,SW,SE,19,19,62,43,1017.2,1016.4,NA,NA,14.6,18.3,No,No
7/10/2014,Melbourne,12.2,18.4,1.2,4,6.2,W,74,W,WSW,24,30,66,49,1011.9,1013.7,7,NA,13.3,16.7,Yes,No
8/10/2014,Melbourne,8.8,18.8,0.8,4.4,4.9,W,46,WNW,WSW,17,20,63,52,1020.7,1019.9,2,NA,13.7,17.7,No,No
10/10/2014,Melbourne,13.6,24.9,0,5.8,3.9,N,61,N,NNE,44,24,44,40,1014.8,1012,7,NA,18.5,20.5,No,No
11/10/2014,Melbourne,13.9,21.6,0,6.2,7.5,N,41,WSW,SSE,11,19,70,45,1016.3,1014.1,NA,NA,15.1,21.2,No,No
12/10/2014,Melbourne,10.3,30,0,4.8,11.6,N,52,W,WNW,2,26,70,34,1010.7,1004.8,NA,NA,14.4,24.7,No,Yes
15/10/2014,Melbourne,8.4,17.5,0,4.6,4.3,S,35,SW,S,6,19,52,40,1022.7,1020.1,7,5,11.7,16.3,No,No
18/10/2014,Melbourne,8.7,24.4,0,5,7.3,N,61,N,N,30,28,54,27,1026.5,1023,NA,NA,14.7,22.6,No,No
19/10/2014,Melbourne,14.7,29.1,0,11.4,2.7,N,81,N,N,50,33,28,25,1021.6,1018.8,NA,NA,21.6,27.9,No,No
22/10/2014,Melbourne,14,31.8,0,10.4,10.4,N,74,N,N,56,33,49,23,1019.6,1015.3,1,6,21.2,31,No,No
24/10/2014,Melbourne,15.2,30.6,0,2,9.2,N,46,NNE,NNW,9,22,75,40,1011.9,1009.8,5,5,18.3,28.1,No,No
26/10/2014,Melbourne,13.9,24.6,0,4.8,7.2,N,52,SSW,SW,11,7,70,48,1014.2,1012.1,NA,NA,14.5,20.6,No,Yes
28/10/2014,Melbourne,11.5,20.5,3.6,6.6,7.4,W,56,NW,WSW,22,31,57,44,1011.4,1012.7,7,7,14.6,19.5,Yes,No
29/10/2014,Melbourne,10.9,23.2,0.6,4.4,8.3,S,37,WNW,SW,9,9,62,37,1018.9,1015.1,7,1,13.7,21.4,No,No
4/11/2014,Melbourne,13.3,29.4,NA,6.4,8.2,N,61,N,N,43,39,31,13,1016.7,1012.1,NA,NA,20.7,27.5,NA,NA
6/11/2014,Melbourne,11,23.9,NA,6.2,10.9,S,35,SSW,WSW,9,7,56,35,1017.9,1014.1,NA,NA,14.7,21.8,NA,Yes
7/11/2014,Melbourne,11.6,33,5.2,6,11.6,N,43,N,N,24,24,47,18,1016.8,1014.9,1,NA,19.4,31.5,Yes,NA
8/11/2014,Melbourne,19.3,35.2,NA,14.4,10.6,N,74,N,N,57,28,21,8,1014.9,1011.4,NA,NA,25.8,34.6,NA,NA
9/11/2014,Melbourne,13.1,20,NA,14,13.2,S,57,SSE,S,28,26,54,46,1022.6,1021.4,NA,NA,15.5,19.2,NA,No
13/11/2014,Melbourne,13.3,31.3,0,5.8,9.8,N,61,ESE,NE,6,15,63,23,1014.6,1009.4,NA,NA,18.9,30.6,No,No
14/11/2014,Melbourne,18.9,20.9,0,12.4,1.3,N,52,S,SSE,24,30,59,56,1010,1013.9,6,NA,20.4,18.3,No,NA
20/11/2014,Melbourne,16.2,28.7,0,14.4,0.2,N,76,N,WSW,59,31,22,39,1006.7,1005.1,7,8,25.4,27.4,No,No
22/11/2014,Melbourne,13.4,31.4,NA,6.8,4.6,N,61,N,N,17,39,66,24,1010.9,1007.8,NA,NA,17.4,28.3,NA,NA
23/11/2014,Melbourne,17,25.5,NA,8,8.3,S,37,S,SSE,7,22,66,49,1012.5,1010.2,NA,NA,19.6,24.1,NA,Yes
24/11/2014,Melbourne,15.7,19.9,2,7.8,0.4,N,63,WSW,SW,9,26,79,88,1009.1,1006.5,7,NA,17.5,18.3,Yes,NA
26/11/2014,Melbourne,11.8,19.8,12,9,0.2,S,35,WSW,SSE,13,9,57,52,1021.7,1021.4,7,7,14.8,18.7,Yes,No
27/11/2014,Melbourne,13.2,20.2,0,3.4,11.2,S,43,SSE,S,26,26,48,47,1025.9,1024.4,7,1,16,19.4,No,No
30/11/2014,Melbourne,15.5,34.8,0,6.6,11.9,N,50,ENE,N,6,22,60,35,1008,1004.4,NA,NA,21.3,31.1,No,No
1/12/2014,Melbourne,21.1,29.3,0,13.2,8.9,N,76,NNW,SE,30,20,51,51,1004.9,1003.6,7,3,25.6,26.9,No,No
5/12/2014,Melbourne,17.7,21.4,NA,6.6,0.1,S,35,SSW,S,15,26,78,75,1008.5,1007.3,8,8,19.3,20.5,NA,NA
8/12/2014,Melbourne,14,21.8,19.4,1.6,4.3,S,33,SSE,S,19,24,80,58,1009.5,1011.1,7,7,16.7,20.3,Yes,No
11/12/2014,Melbourne,16.3,22.1,0.6,2.8,5.8,S,52,S,S,20,33,74,64,1015.1,1017.4,7,6,18.6,19.9,No,No
13/12/2014,Melbourne,15.1,31.5,0,9.2,13.5,N,65,N,ENE,44,9,38,21,1016.5,1011.3,NA,NA,21.9,30.3,No,No
14/12/2014,Melbourne,21.4,26.2,0,14.6,11.1,N,65,N,SSE,43,26,33,56,1009.1,1007.7,NA,NA,24.5,23,No,No
17/12/2014,Melbourne,12.2,22.7,0,14.2,13,S,44,SW,ESE,19,15,47,31,1008.9,1007.9,1,NA,16.6,21.9,No,No
20/12/2014,Melbourne,12.6,23.8,0,5.4,13.4,S,35,SSW,ESE,13,13,59,41,1019.3,1017.5,NA,NA,16.4,22.4,No,NA
21/12/2014,Melbourne,13.7,33.8,NA,7.2,11.6,S,43,NE,NE,9,11,64,23,1014.6,1011.4,NA,NA,19.2,32.1,NA,NA
22/12/2014,Melbourne,17.9,25.2,NA,8.8,4,S,28,NA,S,0,15,72,64,1013,1009.5,7,NA,19.9,24.2,NA,Yes
26/12/2014,Melbourne,10.9,21.1,7.4,8.8,12.5,S,50,WSW,SSE,28,26,57,45,1015.6,1017.1,NA,NA,14.6,19,Yes,No
2/1/2015,Melbourne,15.9,39.4,0,5.2,10.4,N,54,NE,N,9,30,87,10,1014.5,1010.1,NA,5,20.8,37.7,No,No
4/1/2015,Melbourne,16.4,23.9,5.4,16.8,7.8,N,70,S,SSE,20,20,82,48,1017.9,1017.7,NA,NA,16.8,21.8,Yes,No
6/1/2015,Melbourne,17.6,NA,0,6.6,11.6,S,35,ENE,SSE,7,22,64,NA,1020.2,NA,3,NA,20.7,NA,No,NA
7/1/2015,Melbourne,NA,NA,NA,8,11.8,N,61,N,W,35,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/1/2015,Melbourne,NA,NA,NA,14.4,1.1,N,61,WNW,WSW,17,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/1/2015,Melbourne,NA,NA,NA,4,0,S,31,S,S,11,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/1/2015,Melbourne,NA,NA,NA,4.2,0,S,26,W,S,7,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11/1/2015,Melbourne,NA,NA,NA,1.2,8.3,S,43,SE,SSE,26,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13/1/2015,Melbourne,NA,NA,NA,9.4,3.1,N,65,NNE,NNE,24,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15/1/2015,Melbourne,NA,NA,NA,5,1.6,W,39,WSW,S,26,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16/1/2015,Melbourne,NA,NA,NA,4.2,11.7,W,50,NW,WNW,9,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17/1/2015,Melbourne,NA,NA,NA,9.6,11.7,W,50,WSW,WSW,31,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20/1/2015,Melbourne,NA,NA,NA,9.8,0.9,N,63,N,N,39,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21/1/2015,Melbourne,NA,NA,NA,6.6,11.1,N,52,NNE,NNW,24,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22/1/2015,Melbourne,NA,NA,NA,11.4,10,S,50,NA,NNW,0,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24/1/2015,Melbourne,NA,NA,NA,9.6,13.1,S,37,N,SSE,6,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28/1/2015,Melbourne,NA,NA,NA,6,12.5,S,63,SSE,SSE,30,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31/1/2015,Melbourne,NA,NA,NA,8,9,S,52,SW,SSW,20,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/2/2015,Melbourne,NA,NA,NA,6.6,0.3,S,50,WSW,SSW,19,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/2/2015,Melbourne,NA,NA,NA,8,6.7,S,46,SSE,S,30,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/2/2015,Melbourne,NA,NA,NA,5.6,12.9,S,37,W,S,4,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/2/2015,Melbourne,NA,NA,NA,14.4,5.9,N,72,N,NW,46,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/2/2015,Melbourne,NA,NA,NA,12.8,5.8,S,39,SSW,SSE,22,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11/2/2015,Melbourne,NA,NA,NA,8.6,11.1,N,54,N,SSE,20,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13/2/2015,Melbourne,NA,NA,NA,7.4,6.1,N,54,NNE,N,28,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15/2/2015,Melbourne,NA,NA,NA,5,11.4,N,44,NE,ENE,15,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17/2/2015,Melbourne,NA,NA,NA,10.8,0.7,S,31,SSE,S,20,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19/2/2015,Melbourne,NA,NA,NA,3,10.4,S,33,WNW,SSE,7,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20/2/2015,Melbourne,NA,NA,NA,6.6,12.7,S,33,SW,S,6,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21/2/2015,Melbourne,NA,NA,NA,7.2,11.1,S,56,ENE,WNW,15,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22/2/2015,Melbourne,NA,NA,NA,12.4,2.7,N,63,N,N,48,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23/2/2015,Melbourne,NA,NA,NA,10.8,2.5,N,63,N,S,46,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24/2/2015,Melbourne,NA,NA,NA,6.4,8.7,S,48,SSE,S,30,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2/3/2015,Melbourne,NA,NA,NA,5.6,8.8,S,24,N,S,6,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/3/2015,Melbourne,NA,NA,NA,5,10.8,W,41,W,WNW,17,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/3/2015,Melbourne,NA,NA,NA,2.8,5.6,W,35,NW,WSW,13,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/3/2015,Melbourne,NA,NA,NA,3,8.8,S,37,S,WSW,7,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12/3/2015,Melbourne,NA,NA,NA,6.2,6.4,S,48,WSW,SSE,26,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16/3/2015,Melbourne,NA,NA,NA,5.2,3.8,N,56,N,NNE,15,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17/3/2015,Melbourne,NA,NA,NA,6.4,0.3,N,69,N,N,39,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19/3/2015,Melbourne,NA,NA,NA,5.8,10.1,N,80,N,N,56,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22/3/2015,Melbourne,NA,NA,NA,5.6,10.7,N,52,N,N,9,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23/3/2015,Melbourne,NA,NA,NA,9.6,0.5,N,63,N,NW,41,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25/3/2015,Melbourne,NA,NA,NA,6.2,6.3,S,31,W,N,7,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30/3/2015,Melbourne,NA,NA,NA,5.2,11.1,S,35,WNW,S,11,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/4/2015,Melbourne,NA,NA,NA,6.6,3.9,N,61,N,NNW,41,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/4/2015,Melbourne,NA,NA,NA,4,1.3,S,28,NW,S,6,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/4/2015,Melbourne,NA,NA,NA,3.8,5.9,S,46,SW,S,24,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/4/2015,Melbourne,NA,NA,NA,1.6,7.9,S,33,SSW,S,11,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/4/2015,Melbourne,NA,NA,NA,3,10.5,S,30,SW,S,4,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11/4/2015,Melbourne,NA,NA,NA,4,8.2,S,37,N,SW,9,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12/4/2015,Melbourne,NA,NA,NA,3.2,6.3,S,37,SSE,S,11,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14/4/2015,Melbourne,NA,NA,NA,2.4,2.1,N,59,NNE,NNE,11,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15/4/2015,Melbourne,NA,NA,NA,4.4,9.3,N,70,NE,N,19,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22/4/2015,Melbourne,NA,NA,NA,2.8,3,S,43,SSW,S,13,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23/4/2015,Melbourne,NA,NA,NA,NA,1.6,S,30,S,SSW,15,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24/4/2015,Melbourne,NA,NA,NA,0.8,1.8,W,48,N,WNW,13,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28/4/2015,Melbourne,NA,NA,NA,1.8,1.8,S,35,WSW,S,9,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2/5/2015,Melbourne,NA,NA,NA,5.4,4.1,N,59,N,N,28,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/5/2015,Melbourne,NA,NA,NA,3.2,7.6,S,26,N,S,9,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/5/2015,Melbourne,NA,NA,NA,2.8,9,N,78,NNW,N,11,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/5/2015,Melbourne,NA,NA,NA,7.4,6.1,W,76,N,WNW,26,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/5/2015,Melbourne,NA,NA,NA,1.8,2.2,W,44,NW,NW,13,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16/5/2015,Melbourne,NA,NA,NA,1.2,7.3,S,24,ENE,ESE,7,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18/5/2015,Melbourne,NA,NA,NA,3.2,8.2,N,61,N,NNE,19,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19/5/2015,Melbourne,NA,NA,NA,4.4,0.7,N,61,N,NNW,28,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20/5/2015,Melbourne,NA,NA,NA,2.4,6.8,N,57,N,NNW,35,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24/5/2015,Melbourne,NA,NA,NA,2,4.3,N,31,WNW,NNE,13,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25/5/2015,Melbourne,NA,NA,NA,1.4,2.7,N,30,N,NNE,19,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26/5/2015,Melbourne,NA,NA,NA,2,3.4,N,54,N,N,17,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27/5/2015,Melbourne,NA,NA,NA,3.2,6.5,N,61,N,N,30,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28/5/2015,Melbourne,NA,NA,NA,4,7.4,N,57,N,N,39,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29/5/2015,Melbourne,NA,NA,NA,3.2,4.7,W,39,N,W,19,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31/5/2015,Melbourne,NA,NA,NA,4.4,3.3,W,52,NNW,W,22,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2/6/2015,Melbourne,NA,NA,NA,1.4,0.7,S,30,W,S,17,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/6/2015,Melbourne,NA,NA,NA,0,2,N,26,NA,WNW,0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/6/2015,Melbourne,NA,NA,NA,1.4,3.3,N,65,N,N,33,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/6/2015,Melbourne,NA,NA,NA,2,1.3,N,50,N,WNW,26,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/6/2015,Melbourne,NA,NA,NA,4,3,N,85,N,N,57,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/6/2015,Melbourne,NA,NA,NA,3,6.8,N,91,NNE,NW,26,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12/6/2015,Melbourne,NA,NA,NA,1.2,4.7,N,28,NE,ESE,7,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14/6/2015,Melbourne,NA,NA,NA,2.6,6,N,28,N,E,19,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16/6/2015,Melbourne,NA,NA,NA,1,0,N,30,E,NW,9,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20/6/2015,Melbourne,NA,NA,NA,1.2,3.8,S,22,W,S,13,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21/6/2015,Melbourne,NA,NA,NA,0.6,9.1,N,48,N,NNE,19,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23/6/2015,Melbourne,NA,NA,NA,2.8,7.8,N,76,NNE,NNE,28,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24/6/2015,Melbourne,NA,NA,NA,3.8,6.7,N,63,NNW,SSW,20,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28/6/2015,Melbourne,NA,NA,NA,1.2,2.1,N,24,W,SW,13,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30/6/2015,Melbourne,NA,NA,NA,0.8,3.9,N,20,N,SSW,13,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/7/2015,Melbourne,NA,NA,NA,2.6,0,N,46,N,N,31,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/7/2015,Melbourne,NA,NA,NA,1,5.2,N,63,N,N,28,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/7/2015,Melbourne,NA,NA,NA,4,0.2,N,57,NNE,N,20,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/7/2015,Melbourne,NA,NA,NA,1.2,2.1,N,39,N,SSE,9,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/7/2015,Melbourne,NA,NA,NA,0.8,7.2,N,39,N,N,19,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/7/2015,Melbourne,NA,NA,NA,2.4,0.1,N,46,N,N,22,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/7/2015,Melbourne,NA,NA,NA,1.8,1.7,N,67,N,NNE,26,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11/7/2015,Melbourne,NA,NA,NA,3.2,1.9,N,59,NNE,NW,28,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14/7/2015,Melbourne,NA,NA,NA,1.8,0.4,N,65,WNW,N,13,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17/7/2015,Melbourne,NA,NA,NA,1.2,2,S,56,SW,SSW,20,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18/7/2015,Melbourne,NA,NA,NA,0.8,7,S,31,SW,SSE,7,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19/7/2015,Melbourne,NA,NA,NA,1.4,8.3,N,24,N,NNW,15,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20/7/2015,Melbourne,NA,NA,NA,1.6,9.3,N,50,N,N,13,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21/7/2015,Melbourne,NA,NA,NA,4.2,6.4,N,78,N,N,43,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22/7/2015,Melbourne,NA,NA,NA,3.4,3.3,N,67,NE,NW,13,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23/7/2015,Melbourne,NA,NA,NA,2,8.6,N,48,N,N,24,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24/7/2015,Melbourne,NA,NA,NA,2,4,N,52,NNE,N,30,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25/7/2015,Melbourne,NA,NA,NA,2.8,3.6,N,70,N,N,22,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26/7/2015,Melbourne,NA,NA,NA,2,8.2,W,83,WNW,W,28,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30/7/2015,Melbourne,NA,NA,NA,2.8,2.6,N,87,NNE,N,30,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31/7/2015,Melbourne,NA,NA,NA,3.2,9.6,N,57,NNW,N,11,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/8/2015,Melbourne,NA,NA,NA,3.6,0,N,80,WSW,SW,22,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/8/2015,Melbourne,NA,NA,NA,3.2,5.6,W,56,W,SSW,24,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/8/2015,Melbourne,NA,NA,NA,3,3.1,N,39,WNW,WNW,20,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/8/2015,Melbourne,NA,NA,NA,1.2,0,N,26,NNW,SE,6,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/8/2015,Melbourne,NA,NA,NA,3.4,7.1,N,78,N,NNW,52,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11/8/2015,Melbourne,NA,NA,NA,2.2,6.4,N,72,N,N,28,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14/8/2015,Melbourne,NA,NA,NA,2.2,4.8,W,31,NW,W,13,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15/8/2015,Melbourne,NA,NA,NA,2.4,4.5,S,26,NA,S,0,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18/8/2015,Melbourne,NA,NA,NA,2.6,1.2,W,26,W,ESE,15,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19/8/2015,Melbourne,NA,NA,NA,1.4,6.5,N,24,N,N,9,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20/8/2015,Melbourne,NA,NA,NA,1.6,8.8,N,70,N,N,43,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21/8/2015,Melbourne,NA,NA,NA,6.4,1.2,N,78,N,NNE,43,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22/8/2015,Melbourne,NA,NA,NA,3.4,7.7,N,43,N,SW,20,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23/8/2015,Melbourne,NA,NA,NA,3,7.7,S,31,N,S,13,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27/8/2015,Melbourne,NA,NA,NA,1.2,0,S,44,WSW,SSW,11,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28/8/2015,Melbourne,NA,NA,NA,0.6,4.1,S,37,SW,S,15,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/9/2015,Melbourne,NA,NA,NA,1.6,9.8,N,61,N,NNW,9,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2/9/2015,Melbourne,NA,NA,NA,4.4,0.8,N,56,NNE,NE,24,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/9/2015,Melbourne,NA,NA,NA,2.4,3.3,S,48,SSW,S,22,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/9/2015,Melbourne,NA,NA,NA,1.8,3.8,S,24,SW,S,11,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/9/2015,Melbourne,NA,NA,NA,2.2,1.8,N,69,N,NNE,31,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/9/2015,Melbourne,NA,NA,NA,2.8,2.3,W,63,WNW,W,33,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11/9/2015,Melbourne,NA,NA,NA,2.4,9.8,N,57,N,N,28,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12/9/2015,Melbourne,NA,NA,NA,5.2,4.2,N,63,N,N,43,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13/9/2015,Melbourne,NA,NA,NA,6.6,10.7,N,65,N,N,35,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14/9/2015,Melbourne,NA,NA,NA,9.4,10.5,N,63,NNE,N,39,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20/9/2015,Melbourne,NA,NA,NA,4.8,10.7,N,50,N,N,37,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21/9/2015,Melbourne,NA,NA,NA,5.6,2.4,N,56,N,SW,30,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23/9/2015,Melbourne,NA,NA,NA,3.6,10.6,S,44,S,S,30,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25/9/2015,Melbourne,NA,NA,NA,2.6,10.8,S,37,SSE,SSE,9,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27/9/2015,Melbourne,NA,NA,NA,3.2,11.4,S,33,SSE,S,2,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28/9/2015,Melbourne,NA,NA,NA,5.8,5.4,N,50,N,SSE,30,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29/9/2015,Melbourne,NA,NA,NA,3.4,6.5,W,37,W,WSW,17,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2/10/2015,Melbourne,NA,NA,NA,6.6,11.3,N,56,N,N,26,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/10/2015,Melbourne,NA,NA,NA,11,9.8,N,69,N,NW,46,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/10/2015,Melbourne,NA,NA,NA,13,11.5,N,35,NA,S,0,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
